,H/A,Max Targets,Max Yards,Max Snap Percentage,Avg Targets,Avg Yards,Avg Snap Percentage,Std Targets,Std Yards,Std Snap Percentage,Line,Over,Under,Week,Opposition TE Defense,Result
371,1.0,4.0,24.0,0.92,2.2222222222222223,15.555555555555555,0.5711111111111111,1.0929064207170003,5.0277010429994515,0.23751023369764748,16.5,100.0,-130.0,11.0,43.875,16.0
372,0.0,5.0,73.0,0.73,3.111111111111111,27.555555555555557,0.6066666666666668,1.3642254619787415,18.702346852140717,0.10283481900601565,19.5,-110.0,-120.0,11.0,35.9375,15.0
373,0.0,2.0,6.0,0.45,1.3333333333333333,3.3333333333333335,0.3833333333333333,1.1547005383792517,3.055050463303893,0.07023769168568493,14.5,-105.0,-125.0,11.0,49.1875,5.0
374,1.0,6.0,58.0,1.0,3.0,18.4,0.867,1.9436506316151,17.160678567262103,0.09569047322835575,24.5,-115.0,-115.0,11.0,60.875,67.0
375,1.0,9.0,112.0,0.57,7.333333333333333,58.111111111111114,0.47888888888888875,1.7320508075688772,38.077041785190076,0.0738993309246512,48.5,-125.0,-105.0,11.0,54.25,75.0
376,0.0,3.0,34.0,0.75,1.3,13.9,0.425,0.8232726023485646,9.746224340168295,0.1775293402980664,11.5,-105.0,-125.0,11.0,34.5,0.0
377,1.0,7.0,95.0,0.67,4.111111111111111,30.666666666666668,0.5611111111111111,2.3154073315749675,29.34706118165838,0.08666666666666668,26.5,-115.0,-115.0,11.0,34.8125,18.0
378,0.0,9.0,115.0,0.85,4.111111111111111,33.333333333333336,0.7255555555555556,2.147349787787521,32.59984662540607,0.08217528690414032,30.5,-115.0,-115.0,11.0,47.266666666666666,60.0
379,1.0,7.0,66.0,0.99,3.5714285714285716,31.857142857142858,0.8428571428571429,2.2253945610567474,21.980510848086702,0.09050124966251125,32.5,-135.0,105.0,11.0,48.25,0.0
380,0.0,8.0,66.0,0.97,2.7777777777777777,17.77777777777778,0.8788888888888889,2.3333333333333335,24.823264177872428,0.09917717031207893,19.5,-120.0,-110.0,11.0,54.875,109.0
381,1.0,9.0,131.0,0.78,4.888888888888889,38.111111111111114,0.6433333333333334,2.4209731743889917,38.921216721874345,0.07729812416870153,27.5,-120.0,-110.0,11.0,63.5,6.0
382,0.0,10.0,107.0,1.0,8.1,74.1,0.9189999999999999,1.1005049346146119,18.465884459968034,0.07578478299324563,70.5,-115.0,-115.0,11.0,42.0,92.0
383,0.0,9.0,74.0,0.71,4.111111111111111,23.555555555555557,0.43333333333333335,2.3687784005919825,20.03191897392204,0.1393735986476635,18.5,-115.0,-115.0,11.0,54.3125,21.0
384,0.0,7.0,40.0,0.97,4.375,23.375,0.715,2.38671920665766,13.814459298658262,0.21400934559032697,24.5,-125.0,-105.0,11.0,52.0625,33.0
385,1.0,16.0,103.0,1.0,8.333333333333334,58.55555555555556,0.8555555555555555,3.464101615137755,22.85886650247072,0.09193898943200202,57.5,-110.0,-120.0,11.0,43.0,94.0
386,1.0,3.0,24.0,0.46,1.625,9.25,0.34375000000000006,0.9161253813129043,10.152409988344077,0.10027640371920576,8.5,100.0,-130.0,10.0,52.625,0.0
387,0.0,11.0,130.0,0.91,7.75,73.875,0.8325,1.9086270308410553,33.481071411428026,0.05418223219575108,58.5,-115.0,-115.0,10.0,48.25,17.0
388,0.0,3.0,88.0,0.56,1.7777777777777777,18.22222222222222,0.3677777777777778,0.6666666666666666,27.10985880532107,0.12457706227249238,10.5,-115.0,-115.0,10.0,59.625,5.0
389,1.0,14.0,134.0,1.0,7.5,68.5,0.90125,3.3806170189140663,41.948948565062814,0.07845608416724059,55.5,-125.0,-105.0,10.0,42.0,40.0
390,0.0,5.0,67.0,0.76,3.25,24.0,0.60125,1.4880476182856899,25.054226903145217,0.10425757937504043,15.5,-115.0,-115.0,10.0,52.0625,55.0
391,1.0,4.0,33.0,0.9,1.625,8.0,0.5237499999999999,1.407885953173359,13.212548148310702,0.28309198404153274,12.5,-115.0,-115.0,10.0,34.8125,28.0
392,1.0,5.0,70.0,0.52,3.875,31.0,0.39875,0.9910312089651149,22.071312990913277,0.07120142454433659,30.5,-145.0,110.0,10.0,53.8125,56.0
393,0.0,11.0,136.0,0.88,5.5,37.125,0.6375,3.7416573867739413,42.97320593778673,0.17060815589280268,33.5,-115.0,-115.0,10.0,41.8125,68.0
394,0.0,9.0,110.0,0.98,5.75,41.375,0.89,2.815771906346718,37.46212372898411,0.07727501906456297,38.5,-105.0,-125.0,10.0,54.0625,98.0
395,0.0,10.0,100.0,0.92,7.6,77.6,0.8280000000000001,2.073644135332772,23.265854809140368,0.1121160113453917,65.5,-135.0,105.0,10.0,54.3125,30.0
396,0.0,6.0,60.0,0.64,2.875,25.875,0.5325000000000001,2.1671244937540095,24.613802747935672,0.07106335201775948,26.5,-105.0,-125.0,10.0,63.5,34.0
397,1.0,8.0,61.0,0.77,4.25,29.0,0.7237499999999999,1.8322507626258087,15.675276256394518,0.03377974879378811,29.5,-115.0,-115.0,10.0,53.8125,44.0
398,1.0,9.0,58.0,0.88,5.0,40.125,0.74875,1.927248223318863,16.59980636720114,0.11556538038208995,35.5,-110.0,-120.0,10.0,47.266666666666666,17.0
399,1.0,9.0,65.0,0.73,4.111111111111111,27.88888888888889,0.6222222222222222,2.420973174388992,23.72996230741025,0.10662759701148875,28.5,-105.0,-125.0,10.0,46.625,59.0
400,1.0,7.0,78.0,0.82,2.5555555555555554,28.555555555555557,0.6222222222222222,2.242270674512285,29.47927709048812,0.1299786307223016,36.5,-115.0,-115.0,10.0,60.0625,30.0
401,0.0,6.0,58.0,1.0,2.7777777777777777,18.88888888888889,0.8788888888888889,1.922093765778466,18.127633908238305,0.09333333333333334,25.5,-130.0,100.0,10.0,63.5,14.0
402,0.0,9.0,112.0,0.57,7.25,58.75,0.4762499999999999,1.8322507626258087,40.65446733491554,0.07854707414756362,45.5,-115.0,-115.0,10.0,49.875,53.0
403,0.0,7.0,95.0,0.67,3.875,31.0,0.55625,2.356601669474803,31.355108948030416,0.09132946637625466,34.5,-150.0,115.0,10.0,49.1875,28.0
404,0.0,5.0,58.0,0.84,3.0,21.5,0.64,1.6035674514745464,17.204650534085253,0.09606545387688244,14.5,-115.0,-115.0,10.0,49.875,78.0
405,1.0,5.0,66.0,0.92,3.0,29.333333333333332,0.8183333333333334,1.7888543819998317,22.940502755316125,0.06911343333004567,30.5,-115.0,-115.0,10.0,71.75,47.0
406,0.0,7.0,33.0,1.0,2.7777777777777777,13.88888888888889,0.4922222222222223,2.1081851067789197,12.574224075906676,0.20247084838179652,24.5,-105.0,-125.0,10.0,43.875,42.0
407,1.0,4.0,29.0,0.7,1.125,3.5,0.34875,1.6420805617960927,10.392304845413264,0.2108105107165471,25.5,-115.0,-115.0,10.0,68.6875,24.0
408,0.0,9.0,131.0,0.78,4.75,37.0,0.6525000000000001,2.5495097567963922,41.4556561710393,0.07722878811871718,28.5,105.0,-135.0,10.0,55.375,47.0
409,0.0,10.0,107.0,1.0,8.222222222222221,74.0,0.9155555555555556,1.0929064207170003,19.58315602756614,0.07954733042521148,69.5,-125.0,-105.0,10.0,57.25,75.0
410,1.0,4.0,20.0,0.75,3.2857142857142856,12.0,0.6042857142857143,1.1126972805283737,7.14142842854285,0.09589180410878761,14.5,-105.0,-125.0,10.0,52.625,0.0
411,1.0,9.0,74.0,0.71,4.125,24.0,0.4475,2.5319388392523003,21.36753211232941,0.14190036746151957,19.5,-115.0,-115.0,10.0,35.9375,20.0
412,0.0,7.0,47.0,0.64,3.2857142857142856,24.285714285714285,0.5171428571428571,2.1380899352993947,15.030128472663229,0.09945087325145109,19.5,-110.0,-120.0,10.0,41.8125,22.0
413,0.0,4.0,32.0,0.56,1.6666666666666667,10.666666666666666,0.42,2.0816659994661326,18.475208614068027,0.15099668870541502,10.5,-115.0,-115.0,10.0,52.0625,0.0
414,1.0,7.0,40.0,0.91,4.0,25.142857142857142,0.6785714285714286,2.309401076758503,13.909571901255282,0.20260212004719755,29.5,-115.0,-115.0,10.0,56.6875,11.0
415,1.0,3.0,88.0,0.56,1.75,19.75,0.36000000000000004,0.7071067811865476,28.564463436735014,0.1308215796964924,10.5,-155.0,115.0,9.0,34.5,6.0
416,0.0,7.0,69.0,0.9,3.5,30.5,0.7100000000000001,2.449489742783178,25.179356624028344,0.13835771443203718,29.5,-115.0,-115.0,9.0,49.3125,1.0
417,1.0,14.0,134.0,1.0,8.285714285714286,70.85714285714286,0.9171428571428571,2.751622897751175,44.734135256455524,0.06945365018348224,58.5,-110.0,-120.0,9.0,52.625,52.0
418,1.0,5.0,67.0,0.72,3.4285714285714284,25.428571428571427,0.5785714285714285,1.511857892036909,26.707409351820594,0.08877472827867389,15.5,100.0,-130.0,9.0,54.875,14.0
419,0.0,5.0,70.0,0.52,4.142857142857143,33.142857142857146,0.40714285714285714,0.6900655593423543,22.923267447643465,0.07250615737399725,29.5,-115.0,-115.0,9.0,41.8125,16.0
420,1.0,14.0,116.0,0.88,8.571428571428571,59.857142857142854,0.8128571428571428,2.9920529661723827,40.34199041292076,0.05707138387268051,55.5,-110.0,-120.0,9.0,63.5,48.0
421,1.0,4.0,46.0,0.61,2.2857142857142856,18.714285714285715,0.4471428571428571,1.2535663410560174,16.539994817757005,0.11828134337449922,18.5,-110.0,-120.0,9.0,52.625,3.0
422,0.0,10.0,103.0,1.0,7.0,66.0,0.8757142857142858,2.309401076758503,22.128413107737,0.11193110125685099,71.5,-180.0,135.0,9.0,71.75,79.0
423,1.0,9.0,110.0,0.98,5.714285714285714,41.57142857142857,0.8857142857142858,3.0394235042348474,40.45926817124082,0.08243323416704025,35.5,-105.0,-125.0,9.0,57.25,40.0
424,1.0,9.0,100.0,0.92,7.0,76.0,0.8425,1.8257418583505538,26.54555832275273,0.1239287429668087,60.5,-120.0,-110.0,9.0,54.0625,84.0
425,0.0,8.0,61.0,0.77,4.285714285714286,30.0,0.7171428571428571,1.9760470401187076,16.65332799572906,0.030394235042348478,29.5,-115.0,-115.0,9.0,41.8125,22.0
426,0.0,7.0,57.0,0.88,4.428571428571429,37.57142857142857,0.7414285714285714,1.1338934190276817,16.143699935858805,0.12280452915488248,35.5,105.0,-135.0,9.0,51.3125,58.0
427,0.0,4.0,24.0,0.92,2.375,15.5,0.55,1.0606601717798212,5.3718844791323335,0.24471557834701554,16.5,-105.0,-125.0,9.0,34.8125,16.0
428,0.0,9.0,65.0,0.73,4.125,29.25,0.62,2.5877458475338284,24.9899979991996,0.1137666785260831,32.5,-110.0,-120.0,9.0,42.0,17.0
429,0.0,7.0,78.0,0.82,2.25,29.875,0.6100000000000001,2.187627547301936,31.2292788444251,0.13330952168329377,32.5,-135.0,105.0,9.0,46.625,18.0
430,0.0,6.0,58.0,1.0,2.5,18.375,0.8925000000000001,1.8516401995451028,19.309046732407214,0.08972179222463181,19.5,-115.0,-115.0,9.0,60.0625,23.0
431,1.0,9.0,112.0,0.57,7.857142857142857,64.14285714285714,0.4957142857142856,0.6900655593423543,40.70392516465118,0.06051367417290709,43.5,-120.0,-110.0,9.0,43.0,21.0
432,1.0,3.0,34.0,0.58,1.125,14.0,0.38125000000000003,0.8345229603962802,11.019463300386795,0.15216884419242047,8.5,-135.0,105.0,9.0,34.5,12.0
433,1.0,7.0,51.0,0.67,3.5714285714285716,21.857142857142858,0.5485714285714286,2.370453040886408,19.152272027347664,0.0958172864411865,27.5,-105.0,-125.0,9.0,43.875,95.0
434,1.0,9.0,37.0,0.82,4.125,23.125,0.7100000000000001,2.295181287579947,11.945561040463046,0.07230886134196436,26.5,-130.0,100.0,9.0,52.0625,115.0
435,0.0,6.0,82.0,0.68,2.0,23.833333333333332,0.31333333333333335,2.280350850198276,33.82553276249565,0.2382995314025327,19.5,-115.0,-115.0,9.0,60.875,12.0
436,0.0,9.0,131.0,0.78,4.428571428571429,34.285714285714285,0.6528571428571429,2.5727509827124,44.00270554452414,0.08340948901139998,29.5,-115.0,-115.0,9.0,54.3125,56.0
437,1.0,10.0,107.0,1.0,8.125,75.5,0.9087500000000001,1.1259916264596033,20.3750547764382,0.08219097969276887,65.5,-115.0,-115.0,9.0,47.266666666666666,62.0
438,0.0,4.0,20.0,0.75,3.6666666666666665,14.0,0.6033333333333334,0.5163977794943222,5.253570214625479,0.10500793620801557,24.5,-105.0,-125.0,9.0,42.5625,0.0
439,1.0,4.0,32.0,0.56,2.0,16.0,0.5,2.8284271247461903,22.627416997969522,0.08485281374238575,15.5,100.0,-130.0,9.0,54.875,0.0
440,1.0,7.0,40.0,0.91,3.5,24.333333333333332,0.6566666666666666,2.073644135332772,15.05545305418162,0.2126656217320201,24.5,-115.0,-115.0,9.0,49.1875,30.0
441,1.0,16.0,72.0,1.0,8.0,53.0,0.86625,3.5456210417116734,16.724661004465403,0.09210824377561745,55.5,-105.0,-125.0,9.0,55.375,103.0
442,1.0,11.0,130.0,0.91,7.857142857142857,75.14285714285714,0.8271428571428572,2.0354009783964297,35.9556605252848,0.05618845839799182,58.5,-115.0,-115.0,8.0,68.6875,65.0
444,0.0,5.0,66.0,0.71,1.7142857142857142,15.428571428571429,0.5271428571428571,1.7994708216848745,24.568659866159724,0.1239239398064105,11.5,-115.0,-115.0,8.0,56.6875,4.0
445,0.0,4.0,47.0,0.43,2.5,19.833333333333332,0.33,1.0488088481701516,17.19786808493037,0.08602325267042626,29.5,100.0,-130.0,8.0,57.25,32.0
446,0.0,8.0,69.0,0.74,3.6666666666666665,26.666666666666668,0.5633333333333334,2.3380903889000244,26.196691903113773,0.22931782893326602,28.5,120.0,-160.0,8.0,34.8125,22.0
447,1.0,7.0,69.0,0.89,3.142857142857143,26.571428571428573,0.6828571428571429,2.410295378065479,24.405307775544394,0.12432675841162617,24.5,-115.0,-115.0,8.0,54.3125,58.0
448,0.0,14.0,134.0,1.0,8.333333333333334,80.83333333333333,0.91,3.0110906108363245,39.56471491956775,0.07321202087089249,57.5,-145.0,110.0,8.0,54.25,11.0
449,1.0,5.0,67.0,0.72,3.8333333333333335,29.666666666666668,0.5966666666666667,1.1690451944500122,26.553091470988207,0.08189424074174366,25.5,-110.0,-120.0,8.0,42.5625,0.0
450,1.0,5.0,70.0,0.52,4.166666666666667,34.333333333333336,0.4183333333333334,0.752772652709081,24.873010808236838,0.0725028735062733,30.5,-115.0,-115.0,8.0,60.875,26.0
451,0.0,14.0,116.0,0.87,8.833333333333334,63.166666666666664,0.8016666666666666,3.188521078284832,43.138922873278446,0.053447793842839444,60.5,-115.0,-115.0,8.0,52.625,40.0
452,0.0,4.0,46.0,0.61,2.3333333333333335,20.166666666666668,0.455,1.3662601021279466,17.622901766356943,0.12755391017134676,18.5,-115.0,-115.0,8.0,54.25,10.0
453,1.0,10.0,103.0,1.0,7.0,62.666666666666664,0.8850000000000001,2.5298221281347035,22.232108911811913,0.11962441222426129,58.5,-115.0,-115.0,8.0,46.625,86.0
454,1.0,11.0,136.0,0.88,5.857142857142857,40.285714285714285,0.66,3.8913824205360674,45.40086007156798,0.1709775813764288,39.5,-115.0,-115.0,8.0,49.875,15.0
455,0.0,9.0,110.0,0.98,6.333333333333333,46.333333333333336,0.9033333333333333,2.804757862395017,42.117296526090875,0.07447594690010101,39.5,100.0,-130.0,8.0,34.5,13.0
456,0.0,9.0,100.0,0.92,7.333333333333333,85.66666666666667,0.8333333333333334,2.0816659994661326,22.27853974867593,0.1501110699893027,58.5,-115.0,-115.0,8.0,55.375,47.0
457,1.0,6.0,60.0,0.56,2.3333333333333335,25.5,0.5016666666666667,2.065591117977289,28.863471724655717,0.049159604012508774,25.5,-145.0,110.0,8.0,54.875,21.0
458,0.0,4.0,24.0,0.92,2.4285714285714284,16.0,0.5185714285714286,1.1338934190276817,5.597618541248888,0.24626737308790836,22.5,115.0,-150.0,8.0,47.266666666666666,12.0
459,1.0,4.0,18.0,0.6,2.0,10.166666666666666,0.5133333333333333,1.5491933384829668,6.493586579592719,0.0945868207873944,12.5,-115.0,-115.0,8.0,51.3125,0.0
460,0.0,9.0,65.0,0.73,4.0,30.571428571428573,0.6214285714285713,2.7688746209726918,26.688681389040454,0.12280452915488246,37.5,105.0,-135.0,8.0,60.0625,20.0
461,1.0,3.0,64.0,0.82,1.5714285714285714,23.0,0.5928571428571429,1.1338934190276817,26.394443859772206,0.13412858081138485,26.5,-160.0,120.0,8.0,59.625,78.0
462,1.0,4.0,43.0,0.74,2.2857142857142856,17.285714285714285,0.5885714285714286,1.4960264830861913,19.1634572882373,0.10605479266689954,30.5,-115.0,-115.0,8.0,71.75,39.0
463,1.0,6.0,58.0,1.0,2.4285714285714284,18.571428571428573,0.9014285714285715,1.9880595947760098,20.847518979942137,0.09299257522845063,27.5,-130.0,100.0,8.0,54.875,17.0
464,0.0,3.0,26.0,0.69,1.75,13.0,0.49749999999999994,0.9574271077563381,10.893423092245461,0.19189841062395485,14.5,-120.0,-110.0,8.0,56.13333333333333,7.0
465,0.0,7.0,51.0,0.67,3.6666666666666665,23.833333333333332,0.5316666666666666,2.581988897471611,20.183326451966895,0.09282600210429548,29.5,-120.0,-110.0,8.0,41.8125,10.0
466,0.0,5.0,37.0,0.81,3.4285714285714284,22.714285714285715,0.6942857142857143,1.2724180205607036,12.841524905740824,0.06160550377391695,29.5,-115.0,-115.0,8.0,49.1875,26.0
467,0.0,6.0,82.0,0.68,2.4,28.6,0.28200000000000003,2.302172886644268,35.49366140594684,0.25223005372080465,26.5,-110.0,-120.0,8.0,43.0,0.0
468,0.0,4.0,28.0,0.97,2.0,7.666666666666667,0.8966666666666666,1.2649110640673518,10.595596569644707,0.057850381733111036,13.5,-105.0,-125.0,8.0,49.3125,66.0
469,1.0,9.0,131.0,0.78,5.0,36.5,0.6516666666666667,2.280350850198276,47.773423574200756,0.09130534851073437,34.5,-115.0,-115.0,8.0,51.3125,21.0
470,1.0,10.0,107.0,0.97,8.142857142857142,77.28571428571429,0.8957142857142858,1.2149857925879117,21.320680771763097,0.07934253648099546,66.5,-120.0,-110.0,8.0,54.0625,63.0
471,1.0,4.0,20.0,0.75,3.6,13.6,0.6060000000000001,0.5477225575051661,5.770615218501404,0.11717508267545622,25.5,-115.0,-115.0,8.0,42.0,16.0
472,0.0,5.0,27.0,0.49,3.4285714285714284,16.857142857142858,0.41000000000000003,1.7182493859684491,7.515064236331615,0.10181682899534175,19.5,-110.0,-120.0,8.0,56.6875,74.0
473,1.0,7.0,47.0,0.64,3.6666666666666665,27.0,0.5116666666666667,2.0655911179772892,14.463747785411636,0.10778064142816496,16.5,-115.0,-115.0,8.0,49.875,8.0
474,1.0,7.0,40.0,0.91,3.4,25.4,0.634,2.3021728866442674,16.57709262808168,0.22952124084711636,30.5,-110.0,-120.0,8.0,53.8125,19.0
475,0.0,16.0,72.0,1.0,8.571428571428571,57.714285714285715,0.8614285714285713,3.4086724129853865,10.904346009952265,0.09839183086492691,56.5,130.0,-170.0,8.0,34.8125,20.0
476,1.0,11.0,130.0,0.88,8.333333333333334,80.0,0.8133333333333334,1.7511900715418263,36.785866851278634,0.04676180777800047,60.5,-115.0,-115.0,7.0,56.6875,46.0
477,1.0,4.0,49.0,0.49,2.3333333333333335,19.833333333333332,0.37833333333333335,1.505545305418162,20.44912386061238,0.07600438583836243,18.5,-115.0,-115.0,7.0,42.5625,1.0
478,1.0,5.0,66.0,0.71,2.0,18.0,0.5433333333333333,1.7888543819998317,25.86116780039138,0.12738393409950355,15.5,-115.0,-115.0,7.0,49.3125,0.0
479,0.0,8.0,48.0,0.74,3.6,18.2,0.5599999999999999,2.6076809620810595,17.894133116750865,0.2562225595063791,22.5,-120.0,-110.0,7.0,63.5,69.0
480,0.0,7.0,69.0,0.89,3.3333333333333335,26.5,0.6883333333333334,2.581988897471611,26.733873643750172,0.13526517166908364,25.5,-110.0,-120.0,7.0,49.1875,27.0
481,0.0,14.0,134.0,1.0,8.4,71.8,0.908,3.361547262794322,36.67015134956495,0.08167006795638165,53.5,-135.0,105.0,7.0,54.0625,126.0
482,1.0,5.0,67.0,0.72,3.6,31.2,0.61,1.140175425099138,29.38877336671267,0.08396427811873333,28.5,110.0,-145.0,7.0,53.8125,22.0
483,1.0,9.0,64.0,0.58,5.166666666666667,35.833333333333336,0.48666666666666675,2.714160398109638,24.094951061719687,0.10764137989949156,35.5,-110.0,-120.0,7.0,42.0,0.0
484,1.0,5.0,48.0,0.52,4.0,27.2,0.41400000000000003,0.7071067811865476,19.7914122790669,0.08018728078691782,27.5,-105.0,-125.0,7.0,54.25,70.0
485,1.0,14.0,116.0,0.87,9.6,74.6,0.796,2.8809720581775866,36.68514685809503,0.05770615218501403,68.5,-130.0,100.0,7.0,71.75,6.0
486,0.0,4.0,46.0,0.61,2.2,19.4,0.45,1.4832396974191326,19.590814173994914,0.14195069566578392,17.5,-125.0,-105.0,7.0,54.0625,24.0
487,0.0,10.0,103.0,1.0,7.4,67.6,0.8720000000000001,2.6076809620810595,20.863844324572593,0.12891857895586653,69.5,-115.0,-115.0,7.0,54.875,38.0
488,0.0,11.0,136.0,0.88,5.166666666666667,38.666666666666664,0.65,3.763863263545405,49.5122880370789,0.18504053609952603,37.5,-115.0,-115.0,7.0,56.13333333333333,50.0
489,0.0,5.0,41.0,0.57,2.6666666666666665,21.833333333333332,0.38166666666666665,1.632993161855452,17.769824609901658,0.12687263955111308,18.5,-115.0,-115.0,7.0,68.6875,10.0
490,0.0,9.0,100.0,0.92,7.0,80.0,0.79,2.8284271247461903,28.284271247461902,0.18384776310850237,49.5,-110.0,-120.0,7.0,57.25,97.0
491,0.0,3.0,60.0,0.54,1.6,18.6,0.49000000000000005,1.140175425099138,26.15912842584783,0.044721359549995815,14.5,-120.0,-110.0,7.0,52.625,60.0
492,1.0,8.0,46.0,0.73,4.0,25.6,0.706,2.345207879911715,11.458621208504974,0.023021728866442666,25.5,-110.0,-120.0,7.0,54.25,21.0
493,1.0,7.0,57.0,0.88,4.5,38.333333333333336,0.7400000000000001,1.224744871391589,17.546129677700055,0.1344618905117729,34.5,-115.0,-115.0,7.0,42.5625,33.0
494,1.0,5.0,26.0,0.6,1.6666666666666667,11.166666666666666,0.49,2.065591117977289,12.400268814290547,0.08717797887081347,13.5,-105.0,-125.0,7.0,60.0625,0.0
495,1.0,4.0,24.0,0.92,2.5,16.5,0.47500000000000003,1.224744871391589,5.958187643906492,0.23839043604977112,21.5,-105.0,-125.0,7.0,34.5,13.0
496,0.0,4.0,36.0,1.0,1.8333333333333333,12.0,0.9266666666666667,1.329160135825126,12.601587201618692,0.07089898917944223,18.5,-115.0,-115.0,7.0,52.625,58.0
497,0.0,9.0,112.0,0.55,7.833333333333333,68.33333333333333,0.4833333333333332,0.752772652709081,42.90299134870046,0.055737479909542635,57.5,-115.0,-115.0,7.0,68.6875,39.0
498,0.0,7.0,51.0,0.67,3.6,20.4,0.55,2.8809720581775866,20.513410247932935,0.09082951062292476,17.5,-110.0,-120.0,7.0,34.8125,41.0
499,0.0,5.0,58.0,0.67,3.0,20.833333333333332,0.6016666666666667,1.4142135623730951,20.1833264519669,0.05455883674224248,13.5,-115.0,-115.0,7.0,68.6875,20.0
500,1.0,4.0,37.0,0.81,3.1666666666666665,25.333333333333332,0.6916666666666668,1.1690451944500122,11.843422928641308,0.06705718952257593,25.5,-130.0,100.0,7.0,60.0625,7.0
501,1.0,9.0,131.0,0.78,5.0,37.4,0.646,2.5495097567963922,53.35541209661864,0.1008959860450355,31.5,-120.0,-110.0,7.0,47.266666666666666,32.0
502,0.0,10.0,107.0,0.97,8.166666666666666,82.83333333333333,0.895,1.3291601358251257,16.940090515303236,0.08689073598491383,77.5,-130.0,100.0,7.0,60.875,44.0
503,1.0,4.0,20.0,0.75,3.5,14.25,0.5925,0.5773502691896257,6.4485140407177015,0.13073510112692255,25.5,-110.0,-120.0,7.0,48.25,11.0
504,1.0,5.0,27.0,0.49,3.6666666666666665,18.0,0.39999999999999997,1.7511900715418263,7.536577472566709,0.10770329614269007,20.5,-105.0,-125.0,7.0,49.3125,10.0
505,0.0,7.0,47.0,0.58,4.2,30.8,0.48600000000000004,1.7888543819998317,12.377398757412642,0.09787747442593724,20.5,-115.0,-115.0,7.0,56.13333333333333,8.0
506,0.0,16.0,72.0,1.0,9.0,61.0,0.8716666666666666,3.521363372331802,7.211102550927978,0.10361788777362074,65.5,-115.0,-115.0,7.0,63.5,38.0
507,0.0,11.0,130.0,0.88,8.4,72.6,0.82,1.9493588689617927,35.78826623350173,0.04898979485566355,56.5,-125.0,-105.0,6.0,71.75,117.0
508,0.0,3.0,16.0,0.74,2.5,10.75,0.5249999999999999,1.0,7.544313531837517,0.2817209020762689,18.5,-110.0,-120.0,6.0,47.266666666666666,48.0
509,0.0,9.0,64.0,0.58,5.0,34.4,0.4680000000000001,3.0,26.651453994106962,0.10894952959971879,32.5,-120.0,-110.0,6.0,60.875,43.0
510,1.0,11.0,136.0,0.88,5.2,44.6,0.6719999999999999,4.207136793592526,52.91786087891309,0.19791412279066897,37.5,-115.0,-115.0,6.0,34.5,9.0
511,0.0,9.0,110.0,0.98,6.2,45.2,0.9039999999999999,3.1144823004794873,46.9861681774541,0.08324662155306962,45.5,-115.0,-115.0,6.0,59.625,52.0
513,1.0,3.0,60.0,0.51,1.5,16.0,0.4775,1.2909944487358056,29.450523481482183,0.04031128874149276,13.5,-150.0,115.0,6.0,42.5625,29.0
514,0.0,7.0,41.0,0.75,4.8,26.2,0.648,2.16794833886788,13.535139452550904,0.0719027120489902,32.5,-110.0,-120.0,6.0,49.3125,37.0
515,0.0,4.0,54.0,0.83,4.0,34.6,0.7120000000000001,0.0,16.742162345408076,0.1293058390019569,31.5,-115.0,-115.0,6.0,43.875,57.0
516,0.0,4.0,20.0,0.49,2.4,15.0,0.386,1.3416407864998738,5.244044240850758,0.1078424777163433,20.5,-105.0,-125.0,6.0,53.8125,24.0
517,1.0,9.0,61.0,0.72,3.8,26.4,0.614,3.3466401061363023,26.53865105840913,0.13538833036861042,40.5,-110.0,-120.0,6.0,52.625,17.0
518,0.0,4.0,39.0,0.74,2.2,14.0,0.5660000000000001,1.7888543819998317,18.721645226849056,0.11970797801316335,15.5,-105.0,-125.0,6.0,49.3125,8.0
519,1.0,4.0,12.0,1.0,1.6,7.2,0.9200000000000002,1.3416407864998738,5.06951674225463,0.07713624310270757,14.5,-110.0,-120.0,6.0,42.5625,36.0
520,1.0,9.0,112.0,0.55,7.8,62.2,0.48599999999999993,0.8366600265340756,44.92994547069916,0.061886993787063235,50.5,-120.0,-110.0,6.0,49.875,99.0
521,1.0,4.0,33.0,0.94,2.0,18.333333333333332,0.5633333333333334,2.0,16.802777548171413,0.3852704677669096,18.5,120.0,-160.0,6.0,51.3125,0.0
522,1.0,6.0,31.0,0.67,2.75,12.75,0.54,2.5,13.073510112692254,0.10165300454651273,16.5,105.0,-135.0,6.0,54.875,51.0
523,1.0,5.0,66.0,0.92,2.8,28.2,0.8320000000000001,1.9235384061671346,25.45977219065402,0.06760177512462229,37.5,-115.0,-115.0,6.0,46.625,35.0
524,1.0,3.0,82.0,0.3,1.5,24.0,0.1825,1.2909944487358056,39.22584182228174,0.13720422734012241,15.5,-115.0,-115.0,6.0,68.6875,47.0
525,0.0,9.0,131.0,0.78,4.75,41.5,0.6675,2.8722813232690143,60.69321763316447,0.10242883708539634,30.5,-115.0,-115.0,6.0,54.0625,21.0
526,1.0,10.0,107.0,0.97,8.6,87.8,0.882,0.8944271909999159,13.179529581893277,0.09038805230781335,85.5,-115.0,-115.0,6.0,54.25,58.0
527,0.0,5.0,27.0,0.49,4.0,19.0,0.382,1.7320508075688772,7.968688725254614,0.10986355173577812,25.5,-110.0,-120.0,6.0,35.9375,13.0
